feat1,feat2,label
8.118671131095585,-5.2740757099333,0
-1.9687378554889527,-6.570810990880621,1
5.157149871607611,4.41648582077798,2
9.625900468611604,-6.770178801562512,0
8.458510195737967,5.7233950361419925,3
-0.215325083733095,-7.5575905258437635,1
9.116670491007419,5.493359136220638,3
-1.3885460007209325,-7.737456886933573,1
7.569274182260194,6.83290099489392,3
5.84860134484307,5.665194383296312,2
7.194811914596643,-5.277304550366802,0
8.547202778194775,-4.457719993870864,0
9.503027169069675,7.772967538170394,3
8.113419677759211,6.7364314470060735,3
4.46395658208448,6.698610771338405,2
8.597835463949096,-4.6513877489157185,0
7.519704714713077,8.009289019877233,3
2.994694642139182,6.44181138406399,2
9.191031271366922,-4.857645863872925,0
-0.7045429525341732,-7.7762428796565635,1
8.69354021063434,8.01195955605497,3
7.90128510357051,-5.379056229487482,0
8.678635855279582,-4.58344007088865,0
7.844739246037047,5.969359791586113,3
8.504297835909226,7.75804041210647,3
7.647861493942418,-4.690086287110581,0
9.573999042599983,-5.7866313584780125,0
7.391751501770221,-5.180539584114685,0
6.266505783526571,6.606650272085666,3
-1.4058254565873756,-7.528719571076113,1
6.39863004193073,4.62259537753469,2
-0.17488300536338186,-6.079379644310386,1
7.612495527002335,7.465671579043155,3
8.50421106510087,7.161696478125766,3
6.172782432302737,3.7471179515350723,2
-1.9754163319066913,-6.508212084936156,1
-0.4063172278673831,-4.824181457413987,1
5.573891807177905,5.779095844983193,2
4.73681488316432,5.740045571158043,2
9.311366631620759,-6.595383659100353,0
7.0970804140016375,-3.023992085449058,0
10.054011855340036,-6.641061020282101,0
-1.4831789614093656,-7.438941767317082,1
8.023552995556264,8.127997383014172,3
10.112262781252507,-4.9355508652516935,0
-0.8809633297517739,-6.754226717755641,1
4.055925801644343,5.975194049646988,2
2.807345433130239,6.1564847790406665,2
8.420778646830932,5.758306729596607,3
0.037778297071321076,-6.890566838950927,1
6.02274340887029,5.0365857886119905,2
8.138814019529235,6.540118719551207,3
10.037668696087698,-5.152908240767602,0
8.044195710879235,-4.7175800796142076,0
-0.9370302242398689,-6.698576549578505,1
7.553875454875577,6.238070653496774,3
8.918245810938057,7.947365133641362,3
6.6449478026110675,7.790487167931566,2
-0.18523119512741848,-4.4870374385861655,1
9.253205156319133,-5.206601694202313,0
-0.6779965774071517,-5.858084427029844,1
8.48369980589211,-5.752874401639314,0
9.367443417537295,5.643429971054221,3
-2.619295671758608,-5.691234095795362,1
-1.823339460920593,-6.6550010801917665,1
-0.8488511715898798,-4.325785234291695,1
3.8764402683673334,6.144937088897291,2
9.476266145276025,-5.2081696215071815,0
0.6046129950921479,-6.9704948153581405,1
2.097150141632896,3.722866754002557,2
6.583977820082408,6.917050294138404,2
0.9106789378637068,-7.453013966760526,1
4.2583805444677445,3.666954117359945,2
6.531921558604385,-4.420621235752347,0
10.6081575950727,-4.56157507350823,0
8.286199957275834,-3.9096488232129585,0
8.969624694867786,7.91010647485914,3
-1.09245737717501,-6.069363688467905,1
4.596893736672555,6.081190818738428,2
-0.5072302206682735,-7.315609998348028,1
5.61616794786173,5.928101744802082,2
6.650842285384838,-4.868174242887485,0
10.199159635773867,-3.931272129574093,0
6.369413948642797,5.297047371705021,2
9.57353426052628,7.779239620338486,3
3.9337804851081692,6.2233878991642655,2
-0.04125394488994327,-6.991313357046737,1
7.803054361662973,-5.460968766875517,0
7.264462502578069,-5.154298666739964,0
0.2716482767868167,-7.573194708619228,1
-1.5416450898576106,-6.800128180589148,1
6.119312003990025,5.90741749666019,2
-0.7821100977580584,-5.825591973692215,1
-0.4824961002931987,-5.707837102253204,1
7.565235125329719,-5.563243162409093,0
6.112062635726157,7.413903486940939,2
-0.705844903805626,-5.432217492730894,1
9.248597711246186,4.3181918487148065,3
-1.7417714110520233,-6.787337734318776,1
7.663854094956038,5.851712213990935,3
-1.3314123924330916,-7.27991931211362,1
8.11429527598828,7.172741182879796,3
8.765609455126334,6.311055719132097,3
5.384319388955328,5.598073002079091,2
11.432079768944861,-4.422448379680814,0
6.262029173675176,6.142407097153766,2
7.555670335033794,6.327198712287098,3
8.225031883915712,6.509520015867079,3
9.921211021727242,-4.261022976472211,0
6.5576857092658525,-5.621057785730018,0
5.111598496579878,5.456727204841371,2
8.479662219163147,-5.268252645707446,0
11.477093927499688,5.527161949664573,3
6.1139408740095575,-4.890522611328237,0
8.056107886384043,-4.122618407230184,0
8.069311106210485,5.497308584655009,3
7.467751899470514,7.185315275385808,3
11.00502531693207,-5.127094719679126,0
3.6786657161129566,4.719304476403314,2
9.803873766353156,7.78472297189881,3
8.94426284841615,7.806883538350688,3
5.594174871296988,4.719605699827005,2
8.036653825225144,-5.440975678697904,0
8.703983611994651,-4.33437825222454,0
4.718754040772801,4.775655258685915,2
3.5379236792338817,4.863064622621651,2
10.076029805316235,-3.1982761043539787,0
-1.2191150566616724,-7.3032332696498905,1
-1.0604822270647385,-8.590521882070934,1
7.548128277786312,-6.646860415209679,0
8.616335774750134,5.62978417735418,3
5.4801378155669305,5.617510131812903,2
9.795270291701467,-5.159427316402811,0
5.683286357210859,6.717927009503341,2
-0.9627021041292327,-7.385948010850268,1
3.534503800751474,4.0800540712642235,2
-1.8997445716802674,-8.389452595116989,1
7.687166866147285,-5.055958347233824,0
-0.04634171951716304,-6.376018405448202,1
8.495251763394664,-4.64073613601676,0
9.424236619994737,6.964247792072317,3
8.48208049228332,-3.9213340071953233,0
9.736589507487702,7.010571687360537,3
9.210696264359417,7.739465965330752,3
7.587819388178141,-4.335542345141099,0
6.842057351178048,-2.5809595564354098,0
6.894514232238544,7.738839402858883,2
6.518577441594489,6.268332678244632,2
9.345979379927874,-3.595967805385243,0
4.438931456629971,5.8584374348021075,2
8.225747891056388,-5.099962980578305,0
6.322503320826176,5.510431669129926,2
-0.902948595566577,-6.671836140078884,1
5.006847997326151,6.0068644972674505,2
0.45945203523351963,-6.70825124551829,1
3.6681962079771457,6.633444508640087,2
4.0121137948326755,5.711839627857535,2
9.867020895768437,-3.36006811431804,0
7.249428861851545,-5.312135781653945,0
-1.9841419097135065,-6.508536376923866,1
-1.5005868055648701,-8.558195104375176,1
2.7221531098298297,7.55080961281522,2
6.3828140352094325,4.985202604880425,2
9.722205347572867,-3.863595595942424,0
-1.122663035421836,-5.295109985097705,1
-2.3240957207362096,-5.772202118831872,1
8.56972124362397,7.4566823734540995,3
8.783056647680308,-5.1724299606155295,0
7.755477467216288,8.356386978804467,3
0.31117329133643157,-5.382383424227315,1
7.100376747663824,-5.367302897598531,0
8.367893569207167,6.416350387354263,3
-0.42563655377528553,-5.599184172027917,1
7.866386364473668,5.721727624313426,3
3.15690865246263,5.321696398769209,2
5.239898980719669,5.844521041644282,2
7.656412390531014,7.972648621475614,3
0.45294242479388824,-5.571836117879541,1
7.854874296283115,7.711526725071565,3
-1.3437350370296255,-5.3952547002276,1
-0.6347279560149635,-6.1694428656363565,1
-1.30128397232918,-8.550172609136565,1
3.5111189967819554,6.2054201566121945,2
7.569094525178638,-4.627650552650536,0
8.527632037816504,-4.9926945247949055,0
8.049176916547728,6.438925675848252,3
8.82897958655959,-5.145627791973128,0
9.711177096487576,6.185615131501675,3
4.801344298018229,5.704136589284188,2
0.8572574750289734,-6.9978450431324015,1
0.8609605428888281,-5.4531370216051975,1
4.64718531155648,3.181520310192886,2
-2.3563033589094253,-5.255212485295257,1
8.957252252021778,6.450415149101638,3
9.720158237494148,-6.475059178322765,0
-2.241185030113237,-7.068696187000317,1
8.903522314943453,-5.405626927967605,0
-1.9579018104010804,-6.936727017465459,1
8.429391909972269,7.182595921677137,3
5.675240702056488,5.2658670911959025,2
8.266797458620944,-5.646696279514106,0
0.4791661201848869,-7.676946041100926,1
-0.8171723038178917,-5.051312760593177,1
8.634033952109467,7.994860595659673,3
8.44484755501879,-5.884217750581247,0
0.22335776236103588,-7.505239217263186,1
0.26391226938942447,-5.681983073452504,1
4.833761460521005,6.9349357778909315,2
7.300889539460085,-3.356345965306973,0
8.825168932195739,7.5236276661797366,3
-0.05410760054974917,-7.846407053299641,1
8.498402888271452,-5.347710716855592,0
8.764291510676102,-3.580978733168281,0
5.219124353717051,-3.6634531241543886,0
8.1107685910916,7.031584566434629,3
7.290731772494863,-4.4302540683562395,0
10.657165972372727,7.464772469587132,3
3.8598805542635537,5.690337824710076,2
8.382549933381046,7.028111340394259,3
0.13706591060815332,-5.4621342416356,1
6.696165622566052,8.185411594373937,3
-3.038142490844557,-6.318348722359732,1
9.906203919733764,-3.7237814789266652,0
7.206523253518174,-4.231961449767581,0
6.164261920899151,4.180717752071378,2
8.455339503717857,-4.014830670102399,0
0.607576185736562,-6.831057552785882,1
9.856820780891795,-3.830899051728657,0
-1.2016971380351944,-8.101056446097056,1
3.600608024430029,4.239854268314561,2
9.8782324423609,-5.20250189679838,0
10.983370911606672,5.8890250012644,3
-0.791056300752051,-6.56304748295221,1
4.687806246289878,6.514347866380948,2
-0.7288493253931575,-6.853860391757274,1
7.0334368046048334,8.233123584343298,3
7.063409671644253,-4.270397595383254,0
-1.5992363196745931,-6.483948520242417,1
7.971257790862939,7.954970456614482,3
7.459027269587651,5.2888195953478885,3
-0.31069223578479244,-7.144251244697697,1
10.027553516184385,6.122695325380042,3
4.543420149340834,5.157491187148005,2
9.201749685903463,-5.1414657111606505,0
8.052270771062892,-3.847607195849177,0
7.4889478985518485,8.574217631528223,3
-2.579886285090421,-5.9126883981542395,1
3.860070659315941,5.388990038667791,2
-1.2539583920873327,-5.033565049506523,1
9.279903034923372,-5.650037177894061,0
5.729011961046625,6.628369869693217,3
9.88661719658477,6.4102328220002125,3
8.38977397498599,-4.376950003286619,0
10.232548996557833,-5.199737431228443,0
7.759706890774831,7.952647399436092,3
0.7451032606720513,-4.808489701234075,1
5.180032123419042,4.9463071240106755,2
-2.0244748382078885,-6.978603436623999,1
8.838892846033632,-5.336209039590232,0
8.554590254003104,-3.7062434149278713,0
3.2412227975261576,4.378252336640909,2
-3.0917871335284457,-7.975342199509981,1
4.093730820276119,3.952335239335685,2
9.17718648837543,7.170287274229977,3
10.203343573141268,-7.428967009586825,0
3.620436292972105,5.166526369649031,2
9.142854059332034,6.426068707626809,3
7.851135869038662,7.2010109471974655,3
8.647743264279068,5.287981706783631,3
8.379218525660596,6.094886209604341,3
-2.173202086373294,-7.55877583917085,1
7.934978507403378,6.683030078556503,3
6.504871776878249,-3.2188091440976834,0
-2.1755234249545348,-4.395751164414216,1
6.002895615735632,4.455308352712509,2
5.260015974723953,4.131724097696944,2
-0.29760995385210975,-6.4542727492835565,1
5.2612478692310445,6.479412566426296,2
6.774230060289894,4.688766506636324,2
5.604621349651606,5.0377469777072035,2
-0.6279139684872512,-6.509980977431044,1
-0.5502817139739564,-6.932350706074078,1
9.877068764221162,-4.3663545083740924,0
8.375098264644569,-4.296594660899638,0
-0.9889481891513788,-5.2302593151942345,1
7.940932264979885,7.243388405704502,3
3.4853523146889454,6.2274328355127375,2
10.04075384294753,-3.8123456306589527,0
-2.5955359188578884,-6.660582203387481,1
0.7562595238132652,-5.274363359951788,1
8.221481781429235,-3.3614406702319126,0
8.612011461460128,5.414238642589206,3
9.932101205867749,-4.64766098470421,0
7.325265824909996,6.057358817080722,3
7.789014663205774,-3.880389702961877,0
7.121406085161007,-4.816091058215476,0
6.568953751076049,6.407300022786486,2
5.680922979252253,7.170894159639691,3
-2.1815712454488825,-6.694776251403557,1
8.907788368189074,-3.73822041814688,0
8.256183477758682,6.907307375633438,3
0.9158649483591279,-6.254028273165679,1
9.738700919589839,7.534466904481708,3
7.037433859605107,6.433963841306861,3
2.7593386561487385,6.318771731030069,2
-1.3904996616004517,-7.304299698149679,1
8.994193639362772,-4.709810360728199,0
-2.7279095177297727,-6.839265525172119,1
2.938805727331542,6.7585237997568965,2
-1.4731523875794128,-6.895250383490725,1
3.826561645912784,4.57616870782275,2
-1.365120562552677,-6.55910448357428,1
8.358233860517593,5.616420615318803,3
0.8896016763081647,-6.4861911244032715,1
-0.8458157753452902,-6.665557716054378,1
0.34938642332698167,-7.541581756797272,1
-1.6596864480187872,-7.08955837185303,1
8.363843376154474,5.764144861941698,3
9.023583217171367,6.589326895546703,3
3.6898843157488304,6.627037952657545,2
8.007298764652298,7.333421449074512,3
8.552476578993025,-4.648926187037446,0
7.7862804865797495,-4.3535445313529895,0
0.3964507023302599,-8.423189951743783,1
0.10599449820218765,-6.212065215974544,1
-1.1042323608980462,-5.737808782566337,1
10.074849773070415,-4.410348595791039,0
3.905870354593011,4.172704669749781,2
4.158837768460299,6.417278521257442,2
3.575454256492486,5.868145891126028,2
-0.7747314160699861,-6.401526533009439,1
9.250556037607476,6.641144969636326,3
9.320139640769142,7.481587697417085,3
-2.404639527312167,-6.196841635078227,1
8.481053007771868,-3.902562471914458,0
6.433408860901361,7.050818071972482,2
7.962410338128839,-4.71254047137091,0
-0.4654902058368114,-6.178446396653177,1
0.009579950006628035,-7.5032699319246845,1
8.703736269564184,5.977273329715956,3
-1.096678630196331,-5.312163659552293,1
6.97627800316039,6.362742960165695,3
-1.0871958142245388,-5.907797537308234,1
-1.8284742212921965,-6.994034191566184,1
4.300609578233581,5.525621405203173,2
11.253142723555912,-5.921422783168275,0
9.101642916870064,7.279320176743357,3
4.962693957091588,4.506128504016856,2
6.809340845512777,5.224344896667047,3
8.949186551370833,-6.13073517554969,0
9.262476280629787,7.104133828797961,3
0.6161318585113265,-6.317271105012859,1
-1.29133136648265,-6.910958392281214,1
-3.5347161608009223,-8.424949786643284,1
-0.3977304902815457,-6.924394806309778,1
7.48613938754096,8.104415670223462,3
7.560793272630856,-4.693247884983073,0
7.411422676994709,6.575383627560263,3
9.365813700665672,-2.430160183762736,0
10.259816422112952,-4.199430469509301,0
6.360652771699489,-5.112854933443437,0
-1.8233153081676452,-4.36727193028803,1
8.522207333647833,-5.858015195694943,0
-0.9161409441908507,-5.888898045950606,1
10.122195704024609,-3.8408011417064802,0
5.7918726647309455,5.136675678642477,2
9.762306413712846,9.90911770911891,3
5.428716727165045,5.082164762416598,2
3.8175188958569937,6.8094367632342685,2
-1.7176090594302102,-5.940467890343422,1
0.4023154834698497,-6.926203355634626,1
3.6464826021023677,5.200495563785423,2
5.221499191422726,7.732402240896907,2
-1.045422128631593,-7.254084845441735,1
-0.42946695431830806,-6.730066003757031,1
-0.3363544537921851,-6.0812280229166795,1
-1.1536890068990662,-7.704466745561374,1
9.507450479138305,6.093108547164869,3
7.2710367987928874,-3.2565469841481116,0
4.811655123926098,5.773720088838784,2
9.143279330054302,-6.134062350050298,0
-1.5445276753475152,-6.345620116802403,1
-1.45889756587761,-6.632278727880192,1
-1.3018607822353632,-8.483552419533712,1
-1.7847855902737988,-7.305971603183646,1
0.06617246233615526,-5.059504609084121,1
8.102161134025938,-4.8224224985281365,0
4.520994400920154,6.616778867788431,2
4.606952251680882,5.200954876641503,2
2.267769439948726,4.07757998677563,2
8.08034512514652,6.481752415319249,3
10.787848935833791,-5.310354454373519,0
7.902000783420302,-4.935427139796934,0
8.859888407177552,6.8051360589467285,3
10.998473100456733,-6.474832383337432,0
5.214487516912483,4.882206099852016,2
9.973730982499145,-5.673058913938731,0
9.528204219154574,4.742794106263026,3
0.3316064994438721,-6.478142950695406,1
7.851119212380369,8.038974616495636,3
-1.3093423509283932,-6.234325792670793,1
9.056142687431334,-4.899029122352832,0
9.059148993176025,-5.657496705411553,0
10.167966362766963,-6.18685086459885,0
7.981056823488458,4.684627768938395,3
-1.0959801982553694,-8.477498310440131,1
5.968997216352343,-5.622650410512332,0
6.932772116734719,-5.5577167271277474,0
8.366937440811798,5.9669867481155086,3
8.076830140966688,-4.664319082984931,0
6.0068184510381375,5.590214502348502,2
9.427986055561947,6.991857839353466,3
0.5892908073215186,-6.8455785188399325,1
4.653669599290824,4.27353812533792,2
-0.8315368180280559,-7.718524969172359,1
-1.1030749479856001,-6.713218071944521,1
5.284730933030675,6.551545580707794,2
7.3938704947984855,5.98645453935773,3
6.620007672148239,-4.813587215831795,0
7.943428572771777,-4.003461952294063,0
6.72680047145629,-2.941039441972375,0
7.14998449143749,-3.6857307177981333,0
5.264517888693127,5.829485076497992,2
-1.4893211427921407,-5.058068416278776,1
9.495728119732206,-4.9763030465646905,0
8.957773193715107,-5.235592024919675,0
5.406830515286427,4.529331357470739,2
-1.1616295081779902,-7.137511016246851,1
5.569899172550262,4.5683735357590605,2
8.027064832664205,-6.088572914953751,0
7.340821592901258,7.935071309804673,3
9.14520275362123,-3.709020927077125,0
8.061890793701085,7.794030028250397,3
7.649931672897736,-3.363960092011778,0
9.532610046037284,-3.9418233635620163,0
6.977044260559474,6.343795403627925,3
6.159627255776439,6.799381008622874,3
10.082896968574772,7.7263394945784185,3
7.846182739981877,7.266993145752076,3
9.080015551609582,5.786869029681913,3
9.17770779822747,-6.085997482458684,0
-2.4082519088473333,-6.426305642552511,1
5.425933358456732,5.012201412649306,2
6.9125667899894,5.426407056647649,3
8.910878610376702,-5.23090259520375,0
-1.1353072923623475,-6.998357115200471,1
9.109602145403615,6.878612525767848,3
8.748526458457276,-6.904516445436364,0
5.969047174526895,5.63128647933036,2
4.515615333609013,6.131626538881392,2
5.877338640327097,4.696905952958922,2
5.756483056852196,4.599849758734506,2
4.533990347346996,5.0583464889288425,2
4.26543152266542,4.098033086090226,2
6.344859401530848,6.138615376334882,3
8.474621147761972,5.99336888663883,3
5.036367122335826,4.768398001749241,2
6.5523090212110375,7.263498983398495,2
-1.818768072385295,-7.402922207609998,1
8.523784797217951,6.993726989224777,3
8.977369108932123,4.806976103451812,3
4.173440407182594,4.590740024338922,2
9.951173726781567,-4.321269701578032,0
6.759452527736056,5.306101867615526,2
4.679368338825217,5.894000054060375,2
5.457809159396326,4.6032485150903275,2
0.42983249043984806,-7.491939328406851,1
-1.4923130824625321,-5.909600061626158,1
10.73035245381313,7.271373316085685,3
5.537940368251916,5.509207649999016,2
3.3876393564723433,5.7198000041989046,2
0.3732868830976577,-7.998518189501899,1
6.2673156228043325,4.856273053321905,2
9.112194177422131,8.593318455002201,3
10.428547201196766,-6.498401741387445,0
8.100497392534734,7.2362766014228335,3
3.0127626214674637,6.063125346211753,2
-1.3438862404515228,-6.982761862084078,1
-2.6954805215952273,-7.500084652462594,1
9.408323650715083,-5.321510815426694,0
9.539080767845753,7.369457555214014,3
8.382540492517219,5.968469932504124,3
8.775060051098862,7.5609378834275045,3
8.50635887371315,7.248487884588396,3
8.401391925899084,8.205410706003969,3
9.51634332351053,-3.797187662866445,0
8.17899005062239,9.08755729629086,3
6.077552547293958,6.7815918017730805,3
-1.6931799211541025,-5.500882655541183,1
3.2391965328931613,5.029572233312857,2
-2.0542515969608077,-8.245419051460761,1
9.065495517320995,-4.203890570612616,0
-0.9135312677434085,-5.830938279335162,1
1.0806609316663511,-6.255617856159254,1
4.860753568913675,3.897107210800808,2
-1.5641025703949947,-6.003409562435486,1
5.0144328326108605,4.119644295329149,2
9.009244832801377,-2.150712269281477,0
-0.9312151689009565,-6.1042293213413075,1
-1.9360874418126892,-6.6785570568019965,1
8.555055154294784,-4.824317655318435,0
8.139791823738015,5.029329245958222,3
9.472364385654807,4.600302483636641,3
7.941013677797051,-5.3435425585626035,0
7.61242114906989,6.809392323122581,3
5.452263829811849,4.372917804247995,2
-0.4482966865205987,-7.563078210795235,1
3.5629499816324737,5.134301176355786,2
9.56455124085996,6.5186498128274755,3
5.4903923511844965,7.24811813223302,2
8.42172022185441,-3.8826014456950935,0
-2.3434648740720956,-5.047424482609587,1
9.413112087407386,6.540124090257306,3
0.9181055867978725,-8.12630377660686,1
10.996958357801422,-5.154104607580102,0
8.06145856750846,6.559562907694103,3
-1.439359293340391,-6.618567929355036,1
8.63517163267093,-4.165519643062494,0
9.48409305815336,-6.894274360636044,0
-0.8741083236043306,-6.572450107727889,1
10.164173128317088,-4.380948700593087,0
8.995038304163558,7.193270023313843,3
-1.3564420203411554,-5.3307718372789985,1
2.336612849140199,7.2910813048500085,2
8.39191661846829,-5.602797459022031,0
3.399583147143658,4.90610800983341,2
9.254284512342673,-6.904679608358717,0
9.206544866505856,6.794412436460372,3
3.7007466525822164,3.8552348126655414,2
10.732984312493578,-4.891532905414053,0
9.431564892475906,6.239279308890427,3
8.764382599319056,4.386461369984475,3
5.989080406401366,4.258519079658206,2
-2.111731486534552,-8.556538793603655,1
5.20029387715387,7.010083819291011,2
5.547727595409221,5.349144665954482,2
-1.4984567789415308,-5.922201271594538,1
7.784266520583548,-5.7079630439685065,0
7.839033395395929,-3.0205397816674475,0
8.865458701596216,-3.941031988002417,0
5.032312055209935,4.806685033101534,2
6.315103102912355,3.9140908765972227,3
6.610926032536653,7.211625817321803,3
10.01402056160746,-7.532531188567196,0
-3.3101272673247832,-6.433201368744633,1
7.874387616658225,7.459851868241841,3
-1.6920506010163825,-5.904959521946857,1
6.411812936625331,6.965596675401306,3
8.696815240137356,5.480475695383245,3
-0.08791201508543289,-6.116325188282063,1
-2.708624740265395,-6.311201365004339,1
0.2980236214488232,-6.146145308115098,1
-0.47449411196434005,-8.505303646102151,1
-2.038387990437359,-4.930386847950711,1
9.785688979597202,-3.316939460551664,0
5.147409054201165,4.795575527357523,2
-0.514604304980866,-5.543721952582157,1
-0.7405102591837527,-7.617400730263249,1
-1.2464780027991416,-7.638602603229173,1
7.928959329713337,9.48734634212206,3
7.808769765077449,-4.172198206369325,0
8.537424671026649,-4.466423406022258,0
-0.11133625512087542,-5.422054748871198,1
8.004555692612792,6.247745558244058,3
7.656219999141663,7.506008407509961,3
7.984461161247246,6.639315882600495,3
5.662751579887708,5.807453254403256,2
7.746217567142175,5.687206393992329,3
4.177362348911934,5.8952573727037425,2
8.747561314986122,6.757256217791131,3
7.57695541202629,-5.476903724614638,0
9.525698238947438,6.407188984947235,3
4.099296716533889,4.455773574572637,2
8.858544687844294,7.726351869776895,3
-2.538646387789839,-7.267248891982674,1
-0.17672077103581363,-7.104786066047712,1
-2.38519908647994,-7.0683726547856,1
8.299131842329517,5.181645257382762,3
7.4736412668045595,-5.581672245009884,0
9.706530519372638,7.505467528064211,3
9.11484705887096,7.374987680867997,3
8.95549517406187,6.829263276250174,3
-1.0004420832136318,-4.905625890106721,1
-1.5612417857089653,-7.846773030074578,1
-0.588563015074206,-6.486778818829566,1
9.035810386818413,-3.9682507775524973,0
3.254068250727828,3.631882872444513,2
8.168094111277263,-2.5294720519338387,0
9.170515064176172,7.334461687318663,3
9.29249200961035,6.646856522781659,3
4.127684993160828,4.107514779661306,2
9.207570708189127,8.798573362747742,3
7.575728180646156,-4.514717058683639,0
8.520610541159154,8.616341121575937,3
0.9907213999940894,-5.5516084496148865,1
10.380858777353488,-4.101978418153851,0
-0.45547898242260143,-7.829083855285993,1
9.372011012264126,-6.043523049161104,0
9.02914427411018,4.337331320934139,3
8.067400111267128,6.575404144364252,3
7.127742558985066,4.73607642315004,3
6.742954515088579,-4.702708195544279,0
-0.9805895828046997,-6.405527279265014,1
6.459719970277317,5.414128077032784,2
-0.7503245265468972,-5.765664957290837,1
7.602425516309729,5.47348048321339,3
4.406229514957219,7.6942928507821,2
7.928572750681652,-5.803459150562857,0
8.124829126923043,-4.27289463094027,0
7.533024002492635,-4.955227268439044,0
-0.7970565322686662,-5.21837198022634,1
-1.1598291169534858,-6.286497580478542,1
8.781121268761256,4.928565445175419,3
-1.8156592377371834,-5.53052925373875,1
9.262023953770557,-5.266652403033829,0
4.990986117188254,5.674459973918326,2
-1.1498331315002386,-6.283096304330376,1
4.452907079910362,6.003904687043,2
5.7150180484076305,5.546823249044138,2
3.367598162786848,6.070212949955168,2
8.86659833205137,6.784742439644129,3
4.043778929327612,6.941880050974026,2
7.097797986518926,-5.454534619733673,0
4.4697220572389975,5.760182673058092,2
4.052611692850421,4.45894524452981,2
9.035273813474653,4.566197979704749,3
8.330760651484164,6.91715264263443,3
-0.8615449428590387,-5.990130858520508,1
7.6792993499422915,-5.816116222977934,0
7.345768736799187,-5.3885888822680075,0
-1.5810948755186733,-5.451527011364413,1
-0.5813719069585341,-7.5822523608951995,1
5.333370555609399,7.444643325763813,2
0.5286714278040898,-7.671106702722307,1
